DATE,DEXUSEU,year,month,day
5/1/2015,1.1918,,,
6/1/2015,1.1936,,,
7/1/2015,1.182,,,
8/1/2015,1.1811,,,
9/1/2015,1.183,,,
12/1/2015,1.1832,,,
13/1/2015,1.1779,,,
14/1/2015,1.1806,,,
15/1/2015,1.1598,,,
16/1/2015,1.1517,,,
19/1/2015,.,,,
20/1/2015,1.1559,,,
21/1/2015,1.1584,,,
22/1/2015,1.1414,,,
23/1/2015,1.1279,,,
26/1/2015,1.129,,,
27/1/2015,1.137,,,
28/1/2015,1.1342,,,
29/1/2015,1.1308,,,
30/1/2015,1.129,,,
2/2/2015,1.1337,,,
3/2/2015,1.1462,,,
4/2/2015,1.1418,,,
5/2/2015,1.1432,,,
6/2/2015,1.133,,,
9/2/2015,1.1316,,,
10/2/2015,1.1316,,,
11/2/2015,1.13,,,
12/2/2015,1.141,,,
13/2/2015,1.1408,,,
16/2/2015,.,,,
17/2/2015,1.1395,,,
18/2/2015,1.1342,,,
19/2/2015,1.1392,,,
20/2/2015,1.1372,,,
23/2/2015,1.1346,,,
24/2/2015,1.1307,,,
25/2/2015,1.1363,,,
26/2/2015,1.1212,,,
27/2/2015,1.1197,,,
2/3/2015,1.119,,,
3/3/2015,1.1212,,,
4/3/2015,1.107,,,
5/3/2015,1.1006,,,
6/3/2015,1.0855,,,
9/3/2015,1.0846,,,
10/3/2015,1.0707,,,
11/3/2015,1.0576,,,
12/3/2015,1.0615,,,
13/3/2015,1.0524,,,
16/3/2015,1.0575,,,
17/3/2015,1.0605,,,
18/3/2015,1.0643,,,
19/3/2015,1.0621,,,
20/3/2015,1.0792,,,
23/3/2015,1.0928,,,
24/3/2015,1.0908,,,
25/3/2015,1.0986,,,
26/3/2015,1.0919,,,
27/3/2015,1.0891,,,
30/3/2015,1.0818,,,
31/3/2015,1.0741,,,
1/4/2015,1.0768,,,
2/4/2015,1.0874,,,
3/4/2015,1.099,,,
6/4/2015,1.1008,,,
7/4/2015,1.085,,,
8/4/2015,1.0818,,,
9/4/2015,1.0671,,,
10/4/2015,1.0598,,,
13/4/2015,1.0582,,,
14/4/2015,1.0672,,,
15/4/2015,1.0596,,,
16/4/2015,1.0742,,,
17/4/2015,1.078,,,
20/4/2015,1.0763,,,
21/4/2015,1.0758,,,
22/4/2015,1.0729,,,
23/4/2015,1.0803,,,
24/4/2015,1.0876,,,
27/4/2015,1.0892,,,
28/4/2015,1.0979,,,
29/4/2015,1.1174,,,
30/4/2015,1.1162,,,
1/5/2015,1.1194,,,
4/5/2015,1.1145,,,
5/5/2015,1.1174,,,
6/5/2015,1.1345,,,
7/5/2015,1.1283,,,
8/5/2015,1.1241,,,
11/5/2015,1.1142,,,
12/5/2015,1.124,,,
13/5/2015,1.1372,,,
14/5/2015,1.1368,,,
15/5/2015,1.1428,,,
18/5/2015,1.1354,,,
19/5/2015,1.1151,,,
20/5/2015,1.1079,,,
21/5/2015,1.1126,,,
22/5/2015,1.1033,,,
25/5/2015,.,,,
26/5/2015,1.0876,,,
27/5/2015,1.0888,,,
28/5/2015,1.0914,,,
29/5/2015,1.0994,,,
1/6/2015,1.0913,,,
2/6/2015,1.113,,,
3/6/2015,1.1285,,,
4/6/2015,1.1271,,,
5/6/2015,1.1108,,,
8/6/2015,1.1232,,,
9/6/2015,1.1284,,,
10/6/2015,1.1307,,,
11/6/2015,1.1236,,,
12/6/2015,1.1278,,,
15/6/2015,1.1266,,,
16/6/2015,1.1238,,,
17/6/2015,1.1244,,,
18/6/2015,1.1404,,,
19/6/2015,1.1335,,,
22/6/2015,1.1378,,,
23/6/2015,1.119,,,
24/6/2015,1.1178,,,
25/6/2015,1.1196,,,
26/6/2015,1.1156,,,
29/6/2015,1.118,,,
30/6/2015,1.1154,,,
1/7/2015,1.1084,,,
2/7/2015,1.109,,,
3/7/2015,.,,,
6/7/2015,1.1076,,,
7/7/2015,1.0952,,,
8/7/2015,1.1072,,,
9/7/2015,1.1025,,,
10/7/2015,1.115,,,
13/7/2015,1.102,,,
14/7/2015,1.1015,,,
15/7/2015,1.0965,,,
16/7/2015,1.0898,,,
17/7/2015,1.0848,,,
20/7/2015,1.085,,,
21/7/2015,1.0927,,,
22/7/2015,1.0884,,,
23/7/2015,1.0976,,,
24/7/2015,1.0976,,,
27/7/2015,1.1112,,,
28/7/2015,1.1055,,,
29/7/2015,1.1026,,,
30/7/2015,1.0914,,,
31/7/2015,1.1028,,,
3/8/2015,1.0962,,,
4/8/2015,1.0953,,,
5/8/2015,1.0868,,,
6/8/2015,1.0922,,,
7/8/2015,1.0958,,,
10/8/2015,1.0994,,,
11/8/2015,1.1042,,,
12/8/2015,1.1198,,,
13/8/2015,1.1144,,,
14/8/2015,1.111,,,
17/8/2015,1.1078,,,
18/8/2015,1.1028,,,
19/8/2015,1.1061,,,
20/8/2015,1.12,,,
21/8/2015,1.1356,,,
24/8/2015,1.158,,,
25/8/2015,1.141,,,
26/8/2015,1.139,,,
27/8/2015,1.1239,,,
28/8/2015,1.1172,,,
31/8/2015,1.1194,,,
1/9/2015,1.1263,,,
2/9/2015,1.1242,,,
3/9/2015,1.1104,,,
4/9/2015,1.1117,,,
7/9/2015,.,,,
8/9/2015,1.1182,,,
9/9/2015,1.1165,,,
10/9/2015,1.1262,,,
11/9/2015,1.1338,,,
14/9/2015,1.1307,,,
15/9/2015,1.126,,,
16/9/2015,1.1304,,,
17/9/2015,1.1312,,,
18/9/2015,1.1358,,,
21/9/2015,1.1204,,,
22/9/2015,1.1133,,,
23/9/2015,1.116,,,
24/9/2015,1.1252,,,
25/9/2015,1.1192,,,
28/9/2015,1.1236,,,
29/9/2015,1.1246,,,
30/9/2015,1.1162,,,
1/10/2015,1.12,,,
2/10/2015,1.1276,,,
5/10/2015,1.12,,,
6/10/2015,1.1266,,,
7/10/2015,1.1249,,,
8/10/2015,1.1282,,,
9/10/2015,1.1363,,,
12/10/2015,.,,,
13/10/2015,1.1382,,,
14/10/2015,1.1437,,,
15/10/2015,1.1418,,,
16/10/2015,1.136,,,
19/10/2015,1.132,,,
20/10/2015,1.1359,,,
21/10/2015,1.1345,,,
22/10/2015,1.114,,,
23/10/2015,1.1016,,,
26/10/2015,1.1051,,,
27/10/2015,1.1052,,,
28/10/2015,1.1066,,,
29/10/2015,1.0963,,,
30/10/2015,1.1042,,,
2/11/2015,1.1026,,,
3/11/2015,1.0946,,,
4/11/2015,1.0861,,,
5/11/2015,1.0869,,,
6/11/2015,1.0746,,,
9/11/2015,1.0767,,,
10/11/2015,1.0686,,,
11/11/2015,.,,,
12/11/2015,1.0768,,,
13/11/2015,1.0722,,,
16/11/2015,1.0708,,,
17/11/2015,1.0634,,,
18/11/2015,1.0638,,,
19/11/2015,1.0746,,,
20/11/2015,1.066,,,
23/11/2015,1.0602,,,
24/11/2015,1.0652,,,
25/11/2015,1.0616,,,
26/11/2015,.,,,
27/11/2015,1.0596,,,
30/11/2015,1.0562,,,
1/12/2015,1.062,,,
2/12/2015,1.0573,,,
3/12/2015,1.0902,,,
4/12/2015,1.0884,,,
7/12/2015,1.084,,,
8/12/2015,1.0876,,,
9/12/2015,1.0984,,,
10/12/2015,1.0948,,,
11/12/2015,1.1002,,,
14/12/2015,1.1025,,,
15/12/2015,1.0911,,,
16/12/2015,1.0937,,,
17/12/2015,1.0804,,,
18/12/2015,1.0847,,,
21/12/2015,1.092,,,
22/12/2015,1.0978,,,
23/12/2015,1.0875,,,
24/12/2015,1.0955,,,
25/12/2015,.,,,
28/12/2015,1.0983,,,
29/12/2015,1.0916,,,
30/12/2015,1.0912,,,
31/12/2015,1.0859,,,
1/1/2016,.,,,
4/1/2016,1.0803,,,
5/1/2016,1.0743,,,
6/1/2016,1.0762,,,
7/1/2016,1.086,,,
8/1/2016,1.0885,,,
11/1/2016,1.0878,,,
12/1/2016,1.0837,,,
13/1/2016,1.0862,,,
14/1/2016,1.0862,,,
15/1/2016,1.0964,,,
18/1/2016,.,,,
19/1/2016,1.0906,,,
20/1/2016,1.0908,,,
21/1/2016,1.0833,,,
22/1/2016,1.0814,,,
25/1/2016,1.0832,,,
26/1/2016,1.0846,,,
27/1/2016,1.0867,,,
28/1/2016,1.0952,,,
29/1/2016,1.0832,,,
1/2/2016,1.0888,,,
2/2/2016,1.0908,,,
3/2/2016,1.1051,,,
4/2/2016,1.1199,,,
5/2/2016,1.1131,,,
8/2/2016,1.117,,,
9/2/2016,1.13,,,
10/2/2016,1.1222,,,
11/2/2016,1.1362,,,
12/2/2016,1.1235,,,
15/2/2016,.,,,
16/2/2016,1.114,,,
17/2/2016,1.114,,,
18/2/2016,1.1092,,,
19/2/2016,1.1127,,,
22/2/2016,1.1018,,,
23/2/2016,1.1016,,,
24/2/2016,1.1021,,,
25/2/2016,1.1026,,,
26/2/2016,1.0932,,,
29/2/2016,1.0868,,,
1/3/2016,1.0847,,,
2/3/2016,1.0845,,,
3/3/2016,1.0948,,,
4/3/2016,1.101,,,
7/3/2016,1.1004,,,
8/3/2016,1.1028,,,
9/3/2016,1.1022,,,
10/3/2016,1.1162,,,
11/3/2016,1.118,,,
14/3/2016,1.1107,,,
15/3/2016,1.1112,,,
16/3/2016,1.1075,,,
17/3/2016,1.1316,,,
18/3/2016,1.1292,,,
21/3/2016,1.126,,,
22/3/2016,1.1228,,,
23/3/2016,1.1174,,,
24/3/2016,1.1163,,,
25/3/2016,1.1164,,,
28/3/2016,1.121,,,
29/3/2016,1.1204,,,
30/3/2016,1.133,,,
31/3/2016,1.139,,,
1/4/2016,1.1385,,,
4/4/2016,1.1386,,,
5/4/2016,1.1374,,,
6/4/2016,1.143,,,
7/4/2016,1.1386,,,
8/4/2016,1.1406,,,
11/4/2016,1.1412,,,
12/4/2016,1.1395,,,
13/4/2016,1.1281,,,
14/4/2016,1.1262,,,
15/4/2016,1.1295,,,
18/4/2016,1.1322,,,
19/4/2016,1.1375,,,
20/4/2016,1.133,,,
21/4/2016,1.1301,,,
22/4/2016,1.1239,,,
25/4/2016,1.1274,,,
26/4/2016,1.1318,,,
27/4/2016,1.1322,,,
28/4/2016,1.1325,,,
29/4/2016,1.1441,,,
2/5/2016,1.1516,,,
3/5/2016,1.1508,,,
4/5/2016,1.1486,,,
5/5/2016,1.1404,,,
6/5/2016,1.1421,,,
9/5/2016,1.1402,,,
10/5/2016,1.1386,,,
11/5/2016,1.1444,,,
12/5/2016,1.138,,,
13/5/2016,1.1294,,,
16/5/2016,1.1328,,,
17/5/2016,1.1337,,,
18/5/2016,1.1276,,,
19/5/2016,1.1214,,,
20/5/2016,1.1207,,,
23/5/2016,1.1192,,,
24/5/2016,1.1145,,,
25/5/2016,1.1154,,,
26/5/2016,1.1184,,,
27/5/2016,1.114,,,
30/5/2016,.,,,
31/5/2016,1.1135,,,
1/6/2016,1.1165,,,
2/6/2016,1.1157,,,
3/6/2016,1.133,,,
6/6/2016,1.1354,,,
7/6/2016,1.135,,,
8/6/2016,1.14,,,
9/6/2016,1.1329,,,
10/6/2016,1.1281,,,
13/6/2016,1.1282,,,
14/6/2016,1.1206,,,
15/6/2016,1.1239,,,
16/6/2016,1.1158,,,
17/6/2016,1.1256,,,
20/6/2016,1.1318,,,
21/6/2016,1.1262,,,
22/6/2016,1.1286,,,
23/6/2016,1.1373,,,
24/6/2016,1.1126,,,
27/6/2016,1.1024,,,
28/6/2016,1.1054,,,
29/6/2016,1.1117,,,
30/6/2016,1.1032,,,
1/7/2016,1.1145,,,
4/7/2016,.,,,
5/7/2016,1.108,,,
6/7/2016,1.1077,,,
7/7/2016,1.1065,,,
8/7/2016,1.1038,,,
11/7/2016,1.1045,,,
12/7/2016,1.1074,,,
13/7/2016,1.1112,,,
14/7/2016,1.1109,,,
15/7/2016,1.1059,,,
18/7/2016,1.1076,,,
19/7/2016,1.1014,,,
20/7/2016,1.1007,,,
21/7/2016,1.1016,,,
22/7/2016,1.0968,,,
25/7/2016,1.098,,,
26/7/2016,1.0984,,,
27/7/2016,1.0988,,,
28/7/2016,1.1094,,,
29/7/2016,1.1168,,,
1/8/2016,1.1176,,,
2/8/2016,1.1225,,,
3/8/2016,1.117,,,
4/8/2016,1.1134,,,
5/8/2016,1.108,,,
8/8/2016,1.1078,,,
9/8/2016,1.111,,,
10/8/2016,1.1171,,,
11/8/2016,1.1168,,,
12/8/2016,1.1172,,,
15/8/2016,1.1199,,,
16/8/2016,1.1277,,,
17/8/2016,1.1263,,,
18/8/2016,1.1334,,,
19/8/2016,1.1326,,,
22/8/2016,1.1314,,,
23/8/2016,1.1308,,,
24/8/2016,1.1256,,,
25/8/2016,1.1274,,,
26/8/2016,1.1237,,,
29/8/2016,1.1182,,,
30/8/2016,1.115,,,
31/8/2016,1.1146,,,
1/9/2016,1.1194,,,
2/9/2016,1.1158,,,
5/9/2016,.,,,
6/9/2016,1.1237,,,
7/9/2016,1.1238,,,
8/9/2016,1.1256,,,
9/9/2016,1.1214,,,
12/9/2016,1.123,,,
13/9/2016,1.1242,,,
14/9/2016,1.1271,,,
15/9/2016,1.1246,,,
16/9/2016,1.116,,,
19/9/2016,1.1179,,,
20/9/2016,1.1172,,,
21/9/2016,1.1165,,,
22/9/2016,1.1229,,,
23/9/2016,1.1223,,,
26/9/2016,1.127,,,
27/9/2016,1.1208,,,
28/9/2016,1.12,,,
29/9/2016,1.1244,,,
30/9/2016,1.1238,,,
3/10/2016,1.121,,,
4/10/2016,1.1212,,,
5/10/2016,1.1196,,,
6/10/2016,1.1158,,,
7/10/2016,1.1156,,,
10/10/2016,.,,,
11/10/2016,1.1062,,,
12/10/2016,1.1014,,,
13/10/2016,1.1038,,,
14/10/2016,1.0985,,,
17/10/2016,1.1,,,
18/10/2016,1.0997,,,
19/10/2016,1.0966,,,
20/10/2016,1.0934,,,
21/10/2016,1.0866,,,
24/10/2016,1.0888,,,
25/10/2016,1.089,,,
26/10/2016,1.0916,,,
27/10/2016,1.0904,,,
28/10/2016,1.0934,,,
31/10/2016,1.0962,,,
1/11/2016,1.1042,,,
2/11/2016,1.1119,,,
3/11/2016,1.1094,,,
4/11/2016,1.1121,,,
7/11/2016,1.1038,,,
8/11/2016,1.1034,,,
9/11/2016,1.0952,,,
10/11/2016,1.0882,,,
11/11/2016,.,,,
14/11/2016,1.0723,,,
15/11/2016,1.0726,,,
16/11/2016,1.0699,,,
17/11/2016,1.0656,,,
18/11/2016,1.06,,,
21/11/2016,1.0597,,,
22/11/2016,1.0618,,,
23/11/2016,1.056,,,
24/11/2016,.,,,
25/11/2016,1.0595,,,
28/11/2016,1.0576,,,
29/11/2016,1.0626,,,
30/11/2016,1.0578,,,
1/12/2016,1.0634,,,
2/12/2016,1.0666,,,
5/12/2016,1.0723,,,
6/12/2016,1.0717,,,
7/12/2016,1.0758,,,
8/12/2016,1.0625,,,
9/12/2016,1.0541,,,
12/12/2016,1.0606,,,
13/12/2016,1.0635,,,
14/12/2016,1.0656,,,
15/12/2016,1.0375,,,
16/12/2016,1.0456,,,
19/12/2016,1.0444,,,
20/12/2016,1.039,,,
21/12/2016,1.0425,,,
22/12/2016,1.0452,,,
23/12/2016,1.0449,,,
26/12/2016,.,,,
27/12/2016,1.0458,,,
28/12/2016,1.0389,,,
29/12/2016,1.0486,,,
30/12/2016,1.0552,,,
2/1/2017,.,,,
3/1/2017,1.0416,,,
4/1/2017,1.0476,,,
5/1/2017,1.0598,,,
6/1/2017,1.056,,,
9/1/2017,1.0576,,,
10/1/2017,1.0572,,,
11/1/2017,1.0501,,,
12/1/2017,1.0666,,,
13/1/2017,1.0625,,,
16/1/2017,.,,,
17/1/2017,1.0695,,,
18/1/2017,1.0682,,,
19/1/2017,1.063,,,
20/1/2017,.,,,
23/1/2017,1.074,,,
24/1/2017,1.0749,,,
25/1/2017,1.0743,,,
26/1/2017,1.067,,,
27/1/2017,1.069,,,
30/1/2017,1.0681,,,
31/1/2017,1.0794,,,
1/2/2017,1.0758,,,
2/2/2017,1.0802,,,
3/2/2017,1.0792,,,
6/2/2017,1.0731,,,
7/2/2017,1.069,,,
8/2/2017,1.0708,,,
9/2/2017,1.0658,,,
10/2/2017,1.065,,,
13/2/2017,1.0603,,,
14/2/2017,1.0577,,,
15/2/2017,1.0597,,,
16/2/2017,1.066,,,
17/2/2017,1.0614,,,
20/2/2017,.,,,
21/2/2017,1.0551,,,
22/2/2017,1.0555,,,
23/2/2017,1.0586,,,
24/2/2017,1.058,,,
27/2/2017,1.0624,,,
28/2/2017,1.0618,,,
1/3/2017,1.0564,,,
2/3/2017,1.0514,,,
3/3/2017,1.0552,,,
6/3/2017,1.0586,,,
7/3/2017,1.0582,,,
8/3/2017,1.0547,,,
9/3/2017,1.0586,,,
10/3/2017,1.0667,,,
13/3/2017,1.067,,,
14/3/2017,1.0645,,,
15/3/2017,1.063,,,
16/3/2017,1.0738,,,
17/3/2017,1.0742,,,
20/3/2017,1.0754,,,
21/3/2017,1.081,,,
22/3/2017,1.08,,,
23/3/2017,1.0787,,,
24/3/2017,1.0806,,,
27/3/2017,1.0882,,,
28/3/2017,1.0852,,,
29/3/2017,1.0756,,,
30/3/2017,1.0726,,,
31/3/2017,1.0698,,,
3/4/2017,1.0655,,,
4/4/2017,1.0664,,,
5/4/2017,1.0661,,,
6/4/2017,1.0651,,,
7/4/2017,1.0616,,,
10/4/2017,1.0606,,,
11/4/2017,1.0614,,,
12/4/2017,1.0611,,,
13/4/2017,1.063,,,
14/4/2017,1.0625,,,
17/4/2017,1.066,,,
18/4/2017,1.0706,,,
19/4/2017,1.0707,,,
20/4/2017,1.0758,,,
21/4/2017,1.0694,,,
24/4/2017,1.0846,,,
25/4/2017,1.0941,,,
26/4/2017,1.0872,,,
27/4/2017,1.0864,,,
28/4/2017,1.0895,,,
1/5/2017,1.0912,,,
2/5/2017,1.091,,,
3/5/2017,1.092,,,
4/5/2017,1.0967,,,
5/5/2017,1.0996,,,
8/5/2017,1.0928,,,
9/5/2017,1.0875,,,
10/5/2017,1.0873,,,
11/5/2017,1.0869,,,
12/5/2017,1.0926,,,
15/5/2017,1.0979,,,
16/5/2017,1.1072,,,
17/5/2017,1.1134,,,
18/5/2017,1.113,,,
19/5/2017,1.119,,,
22/5/2017,1.1236,,,
23/5/2017,1.1198,,,
24/5/2017,1.1175,,,
25/5/2017,1.1218,,,
26/5/2017,1.117,,,
29/5/2017,.,,,
30/5/2017,1.1183,,,
31/5/2017,1.1236,,,
1/6/2017,1.1214,,,
2/6/2017,1.127,,,
5/6/2017,1.125,,,
6/6/2017,1.1266,,,
7/6/2017,1.1236,,,
8/6/2017,1.1217,,,
9/6/2017,1.119,,,
12/6/2017,1.1204,,,
13/6/2017,1.1194,,,
14/6/2017,1.1277,,,
15/6/2017,1.1152,,,
16/6/2017,1.1194,,,
19/6/2017,1.116,,,
20/6/2017,1.1124,,,
21/6/2017,1.1143,,,
22/6/2017,1.1148,,,
23/6/2017,1.1196,,,
26/6/2017,1.1196,,,
27/6/2017,1.13,,,
28/6/2017,1.1364,,,
29/6/2017,1.142,,,
30/6/2017,1.1411,,,
3/7/2017,1.1367,,,
4/7/2017,.,,,
5/7/2017,1.1336,,,
6/7/2017,1.1409,,,
7/7/2017,1.1396,,,
10/7/2017,1.1396,,,
11/7/2017,1.143,,,
12/7/2017,1.1411,,,
13/7/2017,1.1385,,,
14/7/2017,1.1452,,,
17/7/2017,1.147,,,
18/7/2017,1.1578,,,
19/7/2017,1.1518,,,
20/7/2017,1.1634,,,
21/7/2017,1.1655,,,
24/7/2017,1.1642,,,
25/7/2017,1.1656,,,
26/7/2017,1.1632,,,
27/7/2017,1.1656,,,
28/7/2017,1.1754,,,
31/7/2017,1.1826,,,
1/8/2017,1.1799,,,
2/8/2017,1.1861,,,
3/8/2017,1.188,,,
4/8/2017,1.1754,,,
7/8/2017,1.1788,,,
8/8/2017,1.1724,,,
9/8/2017,1.1748,,,
10/8/2017,1.1751,,,
11/8/2017,1.1811,,,
14/8/2017,1.1786,,,
15/8/2017,1.1736,,,
16/8/2017,1.1703,,,
17/8/2017,1.1736,,,
18/8/2017,1.1748,,,
21/8/2017,1.1814,,,
22/8/2017,1.1762,,,
23/8/2017,1.1802,,,
24/8/2017,1.1801,,,
25/8/2017,1.1874,,,
28/8/2017,1.1973,,,
29/8/2017,1.2025,,,
30/8/2017,1.1927,,,
31/8/2017,1.1894,,,
1/9/2017,1.1878,,,
4/9/2017,.,,,
5/9/2017,1.1911,,,
6/9/2017,1.1943,,,
7/9/2017,1.2028,,,
8/9/2017,1.2041,,,
11/9/2017,1.1964,,,
12/9/2017,1.1968,,,
13/9/2017,1.1898,,,
14/9/2017,1.1886,,,
15/9/2017,1.1959,,,
18/9/2017,1.1938,,,
19/9/2017,1.198,,,
20/9/2017,1.1998,,,
21/9/2017,1.1946,,,
22/9/2017,1.1969,,,
25/9/2017,1.1852,,,
26/9/2017,1.1772,,,
27/9/2017,1.1747,,,
28/9/2017,1.1776,,,
29/9/2017,1.1813,,,
2/10/2017,1.1745,,,
3/10/2017,1.1759,,,
4/10/2017,1.176,,,
5/10/2017,1.1706,,,
6/10/2017,1.1732,,,
9/10/2017,.,,,
10/10/2017,1.1804,,,
11/10/2017,1.1847,,,
12/10/2017,1.184,,,
13/10/2017,1.1837,,,
16/10/2017,1.181,,,
17/10/2017,1.1754,,,
18/10/2017,1.1775,,,
19/10/2017,1.1842,,,
20/10/2017,1.177,,,
23/10/2017,1.1762,,,
24/10/2017,1.1766,,,
25/10/2017,1.1802,,,
26/10/2017,1.17,,,
27/10/2017,1.158,,,
30/10/2017,1.1626,,,
31/10/2017,1.1648,,,
1/11/2017,1.1618,,,
2/11/2017,1.1672,,,
3/11/2017,1.1616,,,
6/11/2017,1.16,,,
7/11/2017,1.1577,,,
8/11/2017,1.1591,,,
9/11/2017,1.1648,,,
10/11/2017,.,,,
13/11/2017,1.1656,,,
14/11/2017,1.1764,,,
15/11/2017,1.1794,,,
16/11/2017,1.1772,,,
17/11/2017,1.1799,,,
20/11/2017,1.1741,,,
21/11/2017,1.1741,,,
22/11/2017,1.1789,,,
23/11/2017,.,,,
24/11/2017,1.1936,,,
27/11/2017,1.1911,,,
28/11/2017,1.1878,,,
29/11/2017,1.1858,,,
30/11/2017,1.1898,,,
1/12/2017,1.191,,,
4/12/2017,1.1848,,,
5/12/2017,1.182,,,
6/12/2017,1.1788,,,
7/12/2017,1.179,,,
8/12/2017,1.1761,,,
11/12/2017,1.1802,,,
12/12/2017,1.1725,,,
13/12/2017,1.1762,,,
14/12/2017,1.1778,,,
15/12/2017,1.1778,,,
18/12/2017,1.1804,,,
19/12/2017,1.1822,,,
20/12/2017,1.1881,,,
21/12/2017,1.1872,,,
22/12/2017,1.1839,,,
25/12/2017,.,,,
26/12/2017,1.1867,,,
27/12/2017,1.1902,,,
28/12/2017,1.1952,,,
29/12/2017,1.2022,,,
1/1/2018,.,,,
2/1/2018,1.205,,,
3/1/2018,1.203,,,
4/1/2018,1.2064,,,
5/1/2018,1.2039,,,
8/1/2018,1.1973,,,
9/1/2018,1.1922,,,
10/1/2018,1.1958,,,
11/1/2018,1.2035,,,
12/1/2018,1.213,,,
15/1/2018,.,,,
16/1/2018,1.2244,,,
17/1/2018,1.2229,,,
18/1/2018,1.2238,,,
19/1/2018,1.2238,,,
22/1/2018,1.223,,,
23/1/2018,1.2277,,,
24/1/2018,1.239,,,
25/1/2018,1.2488,,,
26/1/2018,1.2422,,,
29/1/2018,1.2352,,,
30/1/2018,1.239,,,
31/1/2018,1.2428,,,
1/2/2018,1.2482,,,
2/2/2018,1.2446,,,
5/2/2018,1.2418,,,
6/2/2018,1.2381,,,
7/2/2018,1.2281,,,
8/2/2018,1.2238,,,
9/2/2018,1.2226,,,
12/2/2018,1.2267,,,
13/2/2018,1.2363,,,
14/2/2018,1.2396,,,
15/2/2018,1.2482,,,
16/2/2018,1.2442,,,
19/2/2018,.,,,
20/2/2018,1.2348,,,
21/2/2018,1.2314,,,
22/2/2018,1.2326,,,
23/2/2018,1.2298,,,
26/2/2018,1.2296,,,
27/2/2018,1.2239,,,
28/2/2018,1.2211,,,
1/3/2018,1.2216,,,
2/3/2018,1.2314,,,
5/3/2018,1.233,,,
6/3/2018,1.2415,,,
7/3/2018,1.2397,,,
8/3/2018,1.2314,,,
9/3/2018,1.2326,,,
12/3/2018,1.2318,,,
13/3/2018,1.2398,,,
14/3/2018,1.2362,,,
15/3/2018,1.2321,,,
16/3/2018,1.228,,,
19/3/2018,1.2329,,,
20/3/2018,1.2271,,,
21/3/2018,1.2268,,,
22/3/2018,1.231,,,
23/3/2018,1.236,,,
26/3/2018,1.244,,,
27/3/2018,1.241,,,
28/3/2018,1.2351,,,
29/3/2018,1.2297,,,
30/3/2018,1.232,,,
2/4/2018,1.2288,,,
3/4/2018,1.2261,,,
4/4/2018,1.2292,,,
5/4/2018,1.223,,,
6/4/2018,1.2274,,,
9/4/2018,1.232,,,
10/4/2018,1.2338,,,
11/4/2018,1.2384,,,
12/4/2018,1.232,,,
13/4/2018,1.2322,,,
16/4/2018,1.2373,,,
17/4/2018,1.2345,,,
18/4/2018,1.238,,,
19/4/2018,1.2336,,,
20/4/2018,1.2282,,,
23/4/2018,1.2216,,,
24/4/2018,1.2226,,,
25/4/2018,1.2178,,,
26/4/2018,1.2113,,,
27/4/2018,1.2108,,,
30/4/2018,1.2074,,,
1/5/2018,1.2,,,
2/5/2018,1.1968,,,
3/5/2018,1.197,,,
4/5/2018,1.1946,,,
7/5/2018,1.1927,,,
8/5/2018,1.1863,,,
9/5/2018,1.1852,,,
10/5/2018,1.1896,,,
11/5/2018,1.1951,,,
14/5/2018,1.1976,,,
15/5/2018,1.1864,,,
16/5/2018,1.1788,,,
17/5/2018,1.1798,,,
18/5/2018,1.1775,,,
21/5/2018,1.1768,,,
22/5/2018,1.1783,,,
23/5/2018,1.1693,,,
24/5/2018,1.1729,,,
25/5/2018,1.1666,,,
28/5/2018,.,,,
29/5/2018,1.1551,,,
30/5/2018,1.1664,,,
31/5/2018,1.167,,,
1/6/2018,1.1679,,,
4/6/2018,1.1696,,,
5/6/2018,1.1672,,,
6/6/2018,1.1778,,,
7/6/2018,1.1815,,,
8/6/2018,1.1773,,,
11/6/2018,1.1802,,,
12/6/2018,1.1792,,,
13/6/2018,1.1784,,,
14/6/2018,1.1634,,,
15/6/2018,1.1616,,,
18/6/2018,1.1606,,,
19/6/2018,1.1577,,,
20/6/2018,1.1592,,,
21/6/2018,1.16,,,
22/6/2018,1.163,,,
25/6/2018,1.1694,,,
26/6/2018,1.1675,,,
27/6/2018,1.1588,,,
28/6/2018,1.1582,,,
29/6/2018,1.1677,,,
2/7/2018,1.1604,,,
3/7/2018,1.1653,,,
4/7/2018,.,,,
5/7/2018,1.1697,,,
6/7/2018,1.1738,,,
9/7/2018,1.1744,,,
10/7/2018,1.1728,,,
11/7/2018,1.1722,,,
12/7/2018,1.1692,,,
13/7/2018,1.1667,,,
16/7/2018,1.171,,,
17/7/2018,1.1664,,,
18/7/2018,1.1645,,,
19/7/2018,1.1604,,,
20/7/2018,1.1708,,,
23/7/2018,1.1702,,,
24/7/2018,1.1684,,,
25/7/2018,1.1677,,,
26/7/2018,1.1654,,,
27/7/2018,1.166,,,
30/7/2018,1.1718,,,
31/7/2018,1.1706,,,
1/8/2018,1.1666,,,
2/8/2018,1.1612,,,
3/8/2018,1.1597,,,
6/8/2018,1.1564,,,
7/8/2018,1.1597,,,
8/8/2018,1.1598,,,
9/8/2018,1.1566,,,
10/8/2018,1.1399,,,
13/8/2018,1.1396,,,
14/8/2018,1.1351,,,
15/8/2018,1.1332,,,
16/8/2018,1.1388,,,
17/8/2018,1.141,,,
20/8/2018,1.1438,,,
21/8/2018,1.1534,,,
22/8/2018,1.1595,,,
